"","logFC","logCPM","PValue","FDR"
"lcl|AE014134.6_gene_1124",-0.923638260713575,5.41482897411913,0.69645867755928,1
"lcl|AE013599.5_gene_86",-0.363356738544754,6.5578860949236,0.696744874325714,1
"lcl|AE014135.4_gene_95",0.11671978139456,9.04267255245443,0.697046802153824,1
"lcl|AE014297.3_gene_1",0.10207744000623,11.099897849182,0.697345959308323,1
"lcl|AE014296.5_gene_2050",0.428092388546024,6.77157946318685,0.697959391556784,1
"lcl|AE014296.5_gene_2310",-0.161796922171289,8.20585316721546,0.699017873345762,1
"lcl|AE014296.5_gene_1443",0.358873378491797,7.10355801008505,0.699323792126752,1
"lcl|AE014296.5_gene_1640",-0.915108971275122,5.41250380623004,0.699625014948846,1
"lcl|AE014297.3_gene_3108",-0.915108844616386,5.41250380623004,0.699625510665909,1
"lcl|AE014296.5_gene_841",-0.915104397425158,5.41250380623004,0.699642918142143,1
"lcl|AE014134.6_gene_495",-0.915103481230194,5.41250380623004,0.699646504866818,1
"lcl|AE013599.5_gene_373",-0.224290752905093,7.51485525936884,0.699847672709558,1
"lcl|NC_004354.4_gene_1040",-0.220746407221342,7.51379338833995,0.699859270706407,1
"lcl|AE014134.6_gene_1540",-0.367886506557087,6.55786100807932,0.700627293044866,1
"lcl|NC_004354.4_gene_505",-0.91133098374764,5.41303226651907,0.700764205652859,1
"lcl|AE013599.5_gene_3011",-0.911327637555326,5.41303226651907,0.70077073248643,1
"lcl|AE014296.5_gene_1438",-0.911325746842823,5.41303226651907,0.700774420503121,1
"lcl|NC_004354.4_gene_1884",0.921260436503403,5.41249033515856,0.700798470965896,1
"lcl|AE013599.5_gene_85",-0.911311465446756,5.41303226651907,0.70080228085886,1
"lcl|AE013599.5_gene_3105",-0.911308062649153,5.41303226651907,0.700808919898613,1
"lcl|AE014297.3_gene_1702",0.921264742490336,5.41249033515856,0.700810666373359,1
"lcl|AE014297.3_gene_770",0.921266383148223,5.41249033515856,0.700815312998202,1
"lcl|AE014135.4_gene_98",0.921267609414876,5.41249033515856,0.70081878598041,1
"lcl|AE014296.5_gene_2068",0.92126802660001,5.41249033515856,0.700819967512034,1
"lcl|AE014134.6_gene_1535",-0.91130226651277,5.41303226651907,0.700820229190122,1
"lcl|NC_004354.4_gene_1669",-0.911288292458224,5.41303226651907,0.70084749878392,1
"lcl|AE014296.5_gene_2006",0.921278444708234,5.41249033515856,0.700849472677898,1
"lcl|AE014296.5_gene_1616",0.921289677216673,5.41249033515856,0.700881283237704,1
"lcl|AE013599.5_gene_1606",0.921300921269693,5.41249033515856,0.700913125379082,1
"lcl|AE013599.5_gene_173",0.92130954891019,5.41249033515856,0.700937557322776,1
"lcl|NC_004354.4_gene_1761",-0.342994548795899,6.65111654184756,0.701096618567058,1
"lcl|AE014296.5_gene_470",-0.342994656694769,6.65111654184756,0.701097900518895,1
"lcl|AE014297.3_gene_132",-0.34263677247225,6.65136125434544,0.701213284632857,1
"lcl|AE014297.3_gene_2866",0.575772832637675,6.13132787876909,0.701371948507056,1
"lcl|AE013599.5_gene_1943",0.341613829032203,6.64978192376751,0.70145595489836,1
"lcl|AE014297.3_gene_4117",0.340521792258875,6.65098003742989,0.701536069876003,1
"lcl|AE014296.5_gene_498",0.0902616991933274,10.7092496673555,0.701776336782298,1
"lcl|AE014296.5_gene_1620",0.216880862385589,7.51350651947603,0.701831077575742,1
"lcl|AE013599.5_gene_126",-0.217621829210594,7.5105437905243,0.70203093593083,1
"lcl|AE014296.5_gene_3253",-0.340055450946794,6.64920971632643,0.702036688670747,1
"lcl|NC_004354.4_gene_2090",-0.340055344299018,6.64920971632643,0.702037359142157,1
"lcl|NC_004354.4_gene_2099",0.339001832295619,6.65193407593864,0.702055164426384,1
"lcl|AE014134.6_gene_2824",0.342106414082986,6.65002646638665,0.702198167030742,1
"lcl|AE014296.5_gene_204",0.90653981432225,5.41455093797726,0.702405667848291,1
"lcl|AE014296.5_gene_3214",0.906512531610425,5.41455093797726,0.702446777124658,1
"lcl|AE014134.6_gene_17",-0.22395613072769,7.51354991407254,0.702484999513275,1
"lcl|AE014134.6_gene_777",0.92579248232252,5.41301878944195,0.702884005165856,1
"lcl|AE014297.3_gene_752",0.925801176211358,5.41301878944195,0.702898909011036,1
"lcl|AE013599.5_gene_585",0.925811703957318,5.41301878944195,0.702916957504532,1
"lcl|NC_004354.4_gene_2289",0.925839604544029,5.41301878944195,0.702964794236856,1
"lcl|AE013599.5_gene_719",-0.105749800845087,10.6649677085839,0.703165237275797,1
"lcl|AE014297.3_gene_3640",0.341041340650625,6.65122473059958,0.703606549599849,1
"lcl|AE014134.6_gene_2840",0.213114716361955,7.55947581724874,0.704124698126117,1
"lcl|AE014134.6_gene_2953",0.221289177640594,7.51092017917954,0.704161808431205,1
"lcl|NC_004354.4_gene_2295",0.90943990403209,5.41508005796704,0.704215153108886,1
"lcl|AE013599.5_gene_40",0.909424371680715,5.41508005796704,0.704250927558005,1
"lcl|AE013599.5_gene_2168",-0.216647075504699,7.2838386615371,0.704431294565111,1
"lcl|AE014296.5_gene_2570",0.342955125966994,6.65027103972112,0.704518975007443,1
"lcl|NC_004354.4_gene_517",-0.130881242445707,8.71396679186207,0.704816802902262,1
"lcl|NC_004354.4_gene_1815",-0.342427564576059,6.64967380231727,0.70484322716062,1
"lcl|AE013599.5_gene_3589",0.15811490181408,8.23412550870846,0.704971130352861,1
"lcl|AE014134.6_gene_1186",-0.930541784714693,5.41456443248365,0.705088695126855,1
"lcl|AE014296.5_gene_1564",-0.930591774010096,5.41456443248365,0.705166587164292,1
"lcl|AE014134.6_gene_591",-0.260235875304564,7.36576672697145,0.705218858658442,1
"lcl|NC_004354.4_gene_2139",-0.930630293418894,5.41456443248365,0.705226637911579,1
"lcl|AE014134.6_gene_249",0.164950092818361,9.32313105213181,0.705660676348486,1
"lcl|NC_004354.4_gene_2214",-0.926204932998302,5.41509355849681,0.705818341389003,1
"lcl|AE013599.5_gene_1723",-0.92621720540793,5.41509355849681,0.705850713630979,1
"lcl|AE014134.6_gene_1270",-0.926236540602803,5.41509355849681,0.705901740831377,1
"lcl|AE013599.5_gene_3504",-0.652996863329763,6.18694649158607,0.705987854282471,1
"lcl|NC_004354.4_gene_939",0.214056229738398,7.55818105082763,0.707043688378457,1
"lcl|AE014296.5_gene_1542",0.208053133352069,7.33091171268592,0.707574940249315,1
"lcl|AE013599.5_gene_340",0.333451691701379,6.65359853412974,0.707711790833968,1
"lcl|AE013599.5_gene_2655",-0.118732181690883,10.7744631552465,0.707805824677397,1
"lcl|AE014296.5_gene_3450",-0.346829392139418,6.65351517303737,0.707936317734091,1
"lcl|AE014134.6_gene_2812",0.340785235781814,6.6490484801566,0.707961344239264,1
"lcl|AE014134.6_gene_2794",0.198157613961266,7.38363807480705,0.709203480230818,1
"lcl|NC_004354.4_gene_2563",0.229620008946714,7.46579753441513,0.70970932428692,1
"lcl|AE014296.5_gene_1821",-0.35435961161332,6.55692644444145,0.70981778045313,1
"lcl|AE014297.3_gene_2338",-0.417260558930034,6.35894791069305,0.709885211169233,1
"lcl|AE014297.3_gene_3728",-0.190112038415022,8.72611694416122,0.710331440995932,1
"lcl|AE014296.5_gene_2778",-0.226409554206909,7.46497149850743,0.71110063724088,1
"lcl|AE013599.5_gene_2341",-0.20521284474102,7.60697114609593,0.711171540409066,1
"lcl|AE014134.6_gene_557",0.315957773529982,6.73531414007381,0.712550091560407,1
"lcl|AE013599.5_gene_2853",0.315957894780534,6.73531414007381,0.712551613698785,1
"lcl|AE013599.5_gene_3313",0.315264862806683,6.73482879614145,0.71327444746651,1
"lcl|AE014134.6_gene_2552",0.149635071017185,8.68689813972657,0.713297499183233,1
"lcl|NC_004354.4_gene_1366",-0.31901936640401,6.73639672486603,0.713297528938309,1
"lcl|AE014296.5_gene_2781",-0.483502705947425,6.24670646269608,0.713459526733392,1
"lcl|AE014297.3_gene_2457",0.207052828239583,7.60522621748609,0.713523422850584,1
"lcl|AE014297.3_gene_1104",0.312607707886882,6.73696436828388,0.713527403152568,1
"lcl|AE014134.6_gene_2803",0.312959725538932,6.73720728681264,0.713718133531761,1
"lcl|AE014297.3_gene_817",0.312959599562181,6.73720728681264,0.713718913572211,1
"lcl|AE013599.5_gene_3003",-0.347500744625006,6.65376018699971,0.713721078997566,1
"lcl|AE014297.3_gene_1310",0.36708168227999,6.55890576374015,0.714853527105778,1
"lcl|AE014296.5_gene_3416",-0.313418520498881,6.73404385380874,0.715032782270637,1
"lcl|AE013599.5_gene_1844",0.314866877490509,6.73458616870225,0.715679692297956,1
"lcl|AE013599.5_gene_1979",0.166191758791196,7.99519549235884,0.715826562215579,1
"lcl|AE014296.5_gene_3209",-0.318039371408088,6.7371253677896,0.715902890615337,1
"lcl|NC_004354.4_gene_2248",-0.318039406437875,6.7371253677896,0.715903436866692,1
"lcl|NC_004354.4_gene_1446",0.317279393516354,6.73579960277164,0.716998327527661,1
"lcl|AE014297.3_gene_2163",0.286588690335224,7.39228463717381,0.717202414081608,1
"lcl|AE014134.6_gene_18",0.4529805713067,6.3585095133066,0.717515773989044,1
"lcl|AE014134.6_gene_2103",0.144021238648298,8.34695376178837,0.71819289558737,1
"lcl|AE014297.3_gene_3786",-0.344149348459528,6.6530501699922,0.718358811511844,1
"lcl|AE014134.6_gene_2381",-0.191212975842076,8.15760919131265,0.718761064592707,1
"lcl|AE014297.3_gene_159",0.139196907973482,8.78532985516876,0.718766063634143,1
"lcl|AE013599.5_gene_2111",-0.20210342981427,8.06199092374755,0.719075739526599,1
"lcl|AE013599.5_gene_1682",-0.19641258522631,7.64831387686903,0.719279558301543,1
"lcl|AE014296.5_gene_573",-0.200132116756261,7.60269957006155,0.719839325469061,1
"lcl|AE014296.5_gene_1068",-0.194163073911823,7.69447887782846,0.721061976186773,1
"lcl|AE013599.5_gene_1646",-0.311216381319019,6.73237139118416,0.721979981796719,1
"lcl|AE014134.6_gene_3005",-0.296134478660305,6.81649493052899,0.722797753852237,1
"lcl|NC_004354.4_gene_174",0.923283775821894,5.4143135567806,0.722912329960458,1
"lcl|AE014297.3_gene_2151",0.923289775365959,5.4143135567806,0.72295108607195,1
"lcl|AE014297.3_gene_3310",0.907258631531549,5.4132559828427,0.723007783098016,1
"lcl|AE013599.5_gene_3555",0.907249056310194,5.4132559828427,0.723049589116326,1
"lcl|AE014134.6_gene_1625",0.907237198867994,5.4132559828427,0.723101377146816,1
"lcl|AE014296.5_gene_2294",0.294508669176379,6.81469766887415,0.723189543386944,1
"lcl|AE014134.6_gene_2401",-0.205865926605727,7.60825836626679,0.723283327737548,1
"lcl|AE014297.3_gene_3176",0.295278433022159,6.81517918794798,0.723548532197889,1
"lcl|AE014134.6_gene_3238",-0.296931521011776,6.8160130932017,0.723574004008504,1
"lcl|AE014296.5_gene_589",0.292336003988786,6.81705742688787,0.723636954984767,1
"lcl|AE013599.5_gene_2043",-0.326587919902376,6.73804786988259,0.723640847851194,1
"lcl|AE014297.3_gene_1170",0.318884090772394,6.73604237866767,0.723865232778132,1
"lcl|AE014297.3_gene_1608",0.318884274531559,6.73604237866767,0.723866379105747,1
"lcl|AE013599.5_gene_642",0.325205699816028,6.73247780696493,0.724208074488548,1
"lcl|NC_004354.4_gene_1516",0.0929192727158816,9.45413883581542,0.724656358523375,1
"lcl|NC_004354.4_gene_893",-0.194431566578205,7.69617881528977,0.724784988633632,1
"lcl|AE014297.3_gene_1652",0.294261084695221,6.8163590035667,0.724963897255545,1
"lcl|AE014134.6_gene_918",0.356629369496437,6.64668021883508,0.725043154765648,1
"lcl|AE013599.5_gene_3333",-0.95416971088567,5.4158604274816,0.725059969316318,1
"lcl|NC_004354.4_gene_986",-0.149279076622546,8.29303790833202,0.725155427610378,1
"lcl|AE014296.5_gene_28",0.297238428117266,6.81424072338774,0.725466838088678,1
"lcl|AE014134.6_gene_1267",0.134413851158653,8.4269591355742,0.726193948629381,1
"lcl|NC_004354.4_gene_2105",0.186949025226612,7.73390535737818,0.726525240977717,1
"lcl|AE013599.5_gene_3056",0.296236539322391,6.81351882340883,0.727031827658822,1
"lcl|NC_004354.4_gene_1314",-0.692731247646556,5.60584615674505,0.727930353501945,1
"lcl|AE014296.5_gene_1170",-0.692730623947481,5.60584615674505,0.727938789784738,1
"lcl|AE014297.3_gene_2199",-0.692729941445168,5.60584615674505,0.727948022610636,1
"lcl|AE014296.5_gene_810",-0.692729629335624,5.60584615674505,0.727952245202099,1
"lcl|AE013599.5_gene_1973",-0.692729146991451,5.60584615674505,0.727958771429529,1
"lcl|AE014134.6_gene_1694",-0.692728576416602,5.60584615674505,0.727966492219268,1
"lcl|AE014297.3_gene_1527",0.691103298777448,5.60583215580827,0.728136867667627,1
"lcl|AE014297.3_gene_643",0.691106202417508,5.60583215580827,0.72816206206194,1
"lcl|NC_004354.4_gene_2476",0.29842726345253,6.81448141406552,0.728163103346188,1
"lcl|AE014297.3_gene_640",0.691109156198096,5.60583215580827,0.728187690696046,1
"lcl|AE014297.3_gene_639",0.691111190187315,5.60583215580827,0.728205338230621,1
"lcl|AE014296.5_gene_1049",0.69111351334609,5.60583215580827,0.728225494212532,1
"lcl|AE013599.5_gene_598",0.691115867692761,5.60583215580827,0.728245920263187,1
"lcl|AE014296.5_gene_2516",0.691419005006943,5.60609425030788,0.728745755205973,1
"lcl|AE014296.5_gene_2931",0.691435418261243,5.60609425030788,0.728818174927651,1
"lcl|AE014134.6_gene_344",-0.69240842065563,5.60610825436181,0.728828628515155,1
"lcl|AE013599.5_gene_3371",-0.692403439204676,5.60610825436181,0.728855398907047,1
"lcl|AE014134.6_gene_663",-0.692403328028032,5.60610825436181,0.728855996426799,1
"lcl|AE013599.5_gene_2041",-0.692402477956104,5.60610825436181,0.728860565224103,1
"lcl|AE014134.6_gene_1403",-0.692401520967817,5.60610825436181,0.72886570882153,1
"lcl|AE014134.6_gene_1402",-0.692401054935382,5.60610825436181,0.728868213705542,1
"lcl|AE014297.3_gene_866",-0.692400684740967,5.60610825436181,0.728870203498466,1
"lcl|AE014296.5_gene_1919",-0.692399342415669,5.60610825436181,0.728877418712009,1
"lcl|AE014297.3_gene_2658",-0.692398703539581,5.60610825436181,0.728880852895856,1
"lcl|AE014297.3_gene_947",-0.692398016226112,5.60610825436181,0.728884547535935,1
"lcl|NC_004354.4_gene_1722",-0.692393736518324,5.60610825436181,0.728907555079349,1
"lcl|AE014297.3_gene_1831",0.691455876680839,5.60609425030788,0.728908471184731,1
"lcl|AE014297.3_gene_2536",0.69148923093551,5.60609425030788,0.729055752188186,1
"lcl|NC_004354.4_gene_2486",0.691499829450015,5.60609425030788,0.729102569028572,1
"lcl|NC_004354.4_gene_916",-0.241401975427915,7.62426923831847,0.72931249436183,1
"lcl|AE013599.5_gene_1766",-0.235117832681887,7.66858683265004,0.729357046328938,1
"lcl|AE014134.6_gene_1306",0.689945798335249,5.6068539143066,0.729551974456259,1
"lcl|AE013599.5_gene_1831",0.689939379483033,5.6068539143066,0.729571711922222,1
"lcl|AE013599.5_gene_2080",0.689929525289733,5.6068539143066,0.729602014883298,1
"lcl|AE013599.5_gene_3243",0.689925920660686,5.6068539143066,0.729613100232073,1
"lcl|AE014296.5_gene_843",0.689924017263908,5.6068539143066,0.72961895390243,1
"lcl|AE014296.5_gene_2780",0.68992151187705,5.6068539143066,0.729626659065761,1
"lcl|AE014297.3_gene_2741",0.689921331323263,5.6068539143066,0.729627214354176,1
"lcl|AE014296.5_gene_1926",0.128495634695469,9.47212657108983,0.729728691295072,1
"lcl|AE014296.5_gene_3251",0.69018143764523,5.6071161695153,0.730014451545718,1
"lcl|AE014296.5_gene_2231",0.690179508199774,5.6071161695153,0.730023436505712,1
"lcl|AE014296.5_gene_1239",0.690174909668491,5.6071161695153,0.730044850602281,1
"lcl|AE014296.5_gene_2883",-0.694137300660422,5.60686792740062,0.73016024463031,1
"lcl|AE014296.5_gene_2174",-0.694138003897297,5.60686792740062,0.730162212335317,1
"lcl|AE014297.3_gene_445",-0.694143794607033,5.60686792740062,0.730178416279626,1
"lcl|AE014297.3_gene_11",-0.694144510097825,5.60686792740062,0.730180418554244,1
"lcl|AE014297.3_gene_1067",-0.694151332745721,5.60686792740062,0.7301995130443,1
"lcl|AE014296.5_gene_3052",-0.693756396989104,5.60713018573098,0.730268042874361,1
"lcl|AE014134.6_gene_1653",-0.693761387206075,5.60713018573098,0.730288471820504,1
"lcl|AE014134.6_gene_798",-0.693766994457703,5.60713018573098,0.730311431992492,1
"lcl|AE014134.6_gene_3148",-0.159803423177775,8.29505438090864,0.730324574992261,1
"lcl|AE014134.6_gene_797",-0.693772639228702,5.60713018573098,0.730334551367407,1
"lcl|AE014134.6_gene_796",-0.693779336529116,5.60713018573098,0.73036198885733,1
"lcl|AE014134.6_gene_697",-0.69378248118835,5.60713018573098,0.730374874609774,1
"lcl|AE013599.5_gene_544",-0.287492699902989,6.81274120883983,0.731242269907851,1
"lcl|AE014297.3_gene_1202",-0.190726932898634,7.6949307170976,0.731475979246827,1
"lcl|AE013599.5_gene_610",-0.275122827836019,6.89120189854569,0.732630776714912,1
"lcl|AE014296.5_gene_2325",-0.278659393945923,6.89258755020004,0.732765856201337,1
"lcl|AE013599.5_gene_1452",-0.277957663613852,6.89306583119603,0.733105028816199,1
"lcl|AE014297.3_gene_1528",-0.179062727386922,7.77431248653649,0.733230304455829,1
"lcl|AE014297.3_gene_2275",0.274386791199508,6.8926910321425,0.733286514940015,1
"lcl|NC_004354.4_gene_1962",-0.131461232526593,8.50229697707609,0.733462049710513,1
"lcl|AE013599.5_gene_3134",0.0913569971285403,9.71293689714741,0.733767947793803,1
"lcl|AE014296.5_gene_1625",-0.276175025248789,6.89048516799136,0.733844652683818,1
"lcl|AE014296.5_gene_1119",-0.392487883378127,6.56511147357326,0.734547938108633,1
"lcl|AE013599.5_gene_326",0.272715865630288,6.89362345306863,0.734660768850013,1
"lcl|AE014296.5_gene_2622",-0.175381593764773,7.81522817694844,0.734707583404487,1
"lcl|AE013599.5_gene_1554",0.303451376942683,6.73958863244332,0.73514504706783,1
"lcl|AE014297.3_gene_644",0.175595026591782,7.81417108729877,0.735206692151826,1
"lcl|NC_004354.4_gene_1523",-0.0765794506615017,9.8906185666231,0.735617720012619,1
"lcl|AE014134.6_gene_3409",0.168193295437874,7.85360203320482,0.736941737342672,1
"lcl|AE014297.3_gene_1751",-0.687621269771252,5.60482501218125,0.737162046594265,1
"lcl|AE014297.3_gene_566",-0.687604964156819,5.60482501218125,0.737197007818907,1
"lcl|AE014297.3_gene_243",-0.687587936495465,5.60482501218125,0.737233529882181,1
"lcl|AE014296.5_gene_1803",-0.68757268410898,5.60482501218125,0.737266255224374,1
"lcl|AE013599.5_gene_1871",-0.687552237803094,5.60482501218125,0.737310140906473,1
"lcl|AE014296.5_gene_2477",-0.686331907420474,5.60508694924849,0.737330867168553,1
"lcl|AE013599.5_gene_514",-0.687531805116351,5.60482501218125,0.737354016052164,1
"lcl|AE014296.5_gene_530",-0.686313129427464,5.60508694924849,0.737363417880636,1
"lcl|AE013599.5_gene_1103",-0.686303324035663,5.60508694924849,0.737380418501608,1
"lcl|AE014297.3_gene_769",-0.68629262241585,5.60508694924849,0.737398975719201,1
"lcl|AE013599.5_gene_3598",-0.0727750211852727,10.3720095477801,0.737545676136549,1
"lcl|AE014134.6_gene_1239",0.270247280954902,6.89455629648879,0.738099056987795,1
"lcl|AE014296.5_gene_3173",-0.287278111666617,6.81201983830543,0.738477444138006,1
"lcl|AE014296.5_gene_203",0.691020406677991,5.60557010250873,0.738533979521392,1
"lcl|AE013599.5_gene_801",0.161446683555006,8.2031829539475,0.738596792356736,1
"lcl|AE014296.5_gene_1921",-0.291015493505739,6.81271676753591,0.739118686482924,1
"lcl|NC_004354.4_gene_2066",0.68545387396909,5.60659170034005,0.739297512205542,1
"lcl|NC_004354.4_gene_448",0.685449980250839,5.60659170034005,0.739306836734117,1
"lcl|NC_004354.4_gene_159",0.68543868967469,5.60659170034005,0.739333877107615,1
"lcl|AE014297.3_gene_3325",0.685427342216974,5.60659170034005,0.739361056902604,1
"lcl|AE014134.6_gene_1956",0.685415766535799,5.60659170034005,0.739388786644648,1
"lcl|AE014296.5_gene_13",0.155902414305395,8.29288905844713,0.739423363970531,1
"lcl|AE014297.3_gene_2986",-0.271735353055641,6.88862357220116,0.73968484150556,1
"lcl|AE014297.3_gene_2785",-0.693404590977464,5.6055841003295,0.739745908489385,1
"lcl|AE014297.3_gene_2155",-0.693405926908875,5.6055841003295,0.739773700900566,1
"lcl|AE014297.3_gene_1768",-0.69340726329123,5.6055841003295,0.739801492125049,1
"lcl|AE014297.3_gene_1909",-0.28291188809941,6.89493145344684,0.739848375161865,1
"lcl|NC_004354.4_gene_1988",0.695337396641562,5.60635638601833,0.739947045451062,1
"lcl|AE014297.3_gene_2860",0.695346563441417,5.60635638601833,0.739975871426015,1
"lcl|AE014296.5_gene_2318",0.695355466706155,5.60635638601833,0.740003872971215,1
"lcl|AE014134.6_gene_1194",0.695363964092353,5.60635638601833,0.740030601931492,1
"lcl|AE014134.6_gene_1129",0.69537272404685,5.60635638601833,0.740058160841504,1
"lcl|AE014297.3_gene_582",0.698442249369228,5.60481102338435,0.740186343151761,1
"lcl|AE014134.6_gene_1377",0.698463768422513,5.60481102338435,0.740225760913208,1
"lcl|AE014297.3_gene_2102",-0.688827294256026,5.60637039319058,0.740243458975564,1
"lcl|AE014297.3_gene_1336",-0.688816157806538,5.60637039319058,0.740282757705718,1
"lcl|AE014296.5_gene_2490",-0.688806915540103,5.60637039319058,0.740315377703159,1
"lcl|AE014297.3_gene_2969",0.7000608574911,5.60507295733876,0.7404381487604,1
"lcl|AE014296.5_gene_2343",0.700066069413239,5.60507295733876,0.740446217126876,1
"lcl|AE014297.3_gene_4007",0.25662179793866,6.96498091752931,0.740702366835843,1
"lcl|AE014134.6_gene_3076",0.689387291716411,5.60737846597693,0.740742348492167,1
"lcl|AE014297.3_gene_3364",0.283198689698426,6.81679193970277,0.741012980915879,1
"lcl|AE014297.3_gene_77",0.679907601610194,5.60787629951892,0.741049884484702,1
"lcl|AE014134.6_gene_2290",0.679885393220604,5.60787629951892,0.741079533043518,1
"lcl|NC_004354.4_gene_536",-0.261619212017156,6.96419120839477,0.741221727730136,1
"lcl|AE013599.5_gene_2400",-0.884891018110233,5.411474465263,0.741473750981864,1
"lcl|NC_004354.4_gene_1103",-0.69968194653273,5.60660571031356,0.741484463262753,1
"lcl|AE014296.5_gene_1468",-0.884880966449683,5.411474465263,0.74149507160835,1
"lcl|NC_004354.4_gene_50",-0.884878547469687,5.411474465263,0.741500203146027,1
"lcl|AE014297.3_gene_2242",-0.699691062851625,5.60660571031356,0.741505293396291,1
"lcl|NC_004354.4_gene_1649",0.876109329390704,5.41428644208231,0.741579037423027,1
"lcl|AE014297.3_gene_3026",0.681073402285599,5.60813871560083,0.741629942520586,1
"lcl|AE013599.5_gene_2660",0.681058434661216,5.60813871560083,0.74165300860231,1
"lcl|AE014134.6_gene_1558",0.681047183106694,5.60813871560083,0.741670348397052,1
"lcl|NC_004354.4_gene_25",-0.704520426411874,5.60789032478772,0.741896513440298,1
"lcl|NC_004354.4_gene_1084",-0.704531532427482,5.60789032478772,0.741912033365321,1
"lcl|AE013599.5_gene_3387",-0.704532624598128,5.60789032478772,0.741913559708015,1
"lcl|AE014134.6_gene_508",-0.704543807357584,5.60789032478772,0.741929189058937,1
"lcl|NC_004354.4_gene_792",-0.704549616837122,5.60789032478772,0.741937309344082,1
"lcl|AE014297.3_gene_2367",0.260931956495816,6.96220720934229,0.741952434381556,1
"lcl|AE014296.5_gene_2205",-0.694729834925233,5.60739248531543,0.742053433727089,1
"lcl|AE014134.6_gene_1188",-0.694731191079058,5.60739248531543,0.742066280123506,1
"lcl|AE014297.3_gene_3384",-0.702964496816251,5.6081527439958,0.742161680863359,1
"lcl|AE014297.3_gene_1332",-0.702971839337963,5.6081527439958,0.742173839255246,1
"lcl|AE014134.6_gene_2813",-0.702979629769114,5.6081527439958,0.742186740833224,1
"lcl|AE014134.6_gene_2104",-0.285500316262965,6.89421342370697,0.742190461617877,1
"lcl|AE013599.5_gene_890",0.0745692986712044,9.88427133274939,0.742205336471591,1
"lcl|AE014134.6_gene_2547",-0.702991522269624,5.6081527439958,0.74220643874249,1
"lcl|AE014134.6_gene_2897",0.286167161155973,7.25135279586578,0.742311449106012,1
"lcl|AE014297.3_gene_2570",0.258736108873329,6.96453041304658,0.742522515077838,1
"lcl|AE014134.6_gene_371",0.898326803215257,5.41534468208553,0.742738793706549,1
"lcl|NC_004354.4_gene_593",0.254395041284305,6.9656688976903,0.742842131581716,1
"lcl|NC_004354.4_gene_1650",-0.256295281628504,6.9618923981457,0.743052942506297,1
"lcl|NC_004354.4_gene_1531",-0.260669507979332,6.96302946072427,0.743120304430979,1
"lcl|AE014296.5_gene_396",0.171454674701234,7.81809051562908,0.74317427893171,1
"lcl|AE014297.3_gene_3418",-0.974881365721944,5.4155957191688,0.743471985664468,1
"lcl|AE014297.3_gene_213",-0.974926549254427,5.4155957191688,0.743528484259767,1
"lcl|AE014135.4_gene_108",0.930733647566825,5.41222617197888,0.743549455252452,1
"lcl|AE014296.5_gene_3128",0.930748828488767,5.41222617197888,0.743604132647259,1
"lcl|AE014296.5_gene_1702",0.930765328160701,5.41222617197888,0.74366355315201,1
"lcl|AE014134.6_gene_1401",0.930774709363842,5.41222617197888,0.743697334727466,1
"lcl|NC_004354.4_gene_1765",-0.96101369729202,5.41612517858284,0.744246885739645,1
"lcl|AE014134.6_gene_1142",0.258389993132206,6.96242017612899,0.745237361568251,1
"lcl|AE014297.3_gene_3540",0.311998889577044,6.81260557007725,0.74769039225738,1
"lcl|NC_004354.4_gene_2323",-0.245740736130033,7.03283700726462,0.747938742460837,1
"lcl|AE014134.6_gene_976",-0.245413016638135,7.03307244570063,0.748562572346257,1
"lcl|AE013599.5_gene_608",-0.288504752590902,6.89586489863382,0.748607758498035,1
"lcl|AE014134.6_gene_1997",0.243416627944549,7.03199595863865,0.748682544352408,1
"lcl|AE014134.6_gene_1280",-0.104113070330261,10.3883018802831,0.749553081587114,1
"lcl|AE013599.5_gene_2792",0.356866950811962,6.30220164926453,0.749748392242359,1
"lcl|AE014296.5_gene_317",-0.122670606193156,8.57291501193309,0.75003760318243,1
"lcl|AE014296.5_gene_2160",-0.168210755899058,7.89473041226863,0.750369978667604,1
"lcl|AE013599.5_gene_3421",0.241453578563584,7.03453839732953,0.750848584560129,1
"lcl|AE013599.5_gene_1065",-0.243490506108342,7.03053172499075,0.75119110574367,1
"lcl|AE014134.6_gene_2807",-0.152338912426001,7.99939945053831,0.752615214162893,1
"lcl|AE014297.3_gene_2679",-0.240180332177717,7.03032040265756,0.752870176533024,1
"lcl|AE014296.5_gene_1332",-0.278846509598341,6.81108283360831,0.753662130429844,1
"lcl|AE014296.5_gene_1402",0.0737560771593933,10.6539811991461,0.754039512200085,1
"lcl|AE014296.5_gene_984",-0.683348306239544,5.60456311627343,0.75415293687352,1
"lcl|AE013599.5_gene_1281",-0.683335562757994,5.60456311627343,0.754196830964985,1
"lcl|AE013599.5_gene_1075",-0.683327769490716,5.60456311627343,0.754223685465862,1
"lcl|AE014297.3_gene_911",0.0740323416381556,10.2918688861549,0.754237014697302,1
"lcl|AE013599.5_gene_371",-0.683318824153609,5.60456311627343,0.754254520229037,1
"lcl|AE014297.3_gene_3317",-0.674109417784911,5.60534892748564,0.754301726910931,1
"lcl|AE014296.5_gene_663",-0.674084488654421,5.60534892748564,0.754342495102886,1
"lcl|AE014297.3_gene_7",-0.106763962515454,8.9997426512847,0.754504302925446,1
